acct_id,subscription_expected_events,subscription_actual_events,subscription_event_gap,subscription_utilization_pct,subscription_packages
7143733,12.0,12,0.0,1.0,1
7156635,12.0,12,0.0,1.0,2
7157719,8.0,8,0.0,1.0,1
7159294,12.0,12,0.0,1.0,1
7160949,12.0,9,3.0,0.75,1
7163752,6.0,6,0.0,1.0,1
7182378,12.0,12,0.0,1.0,1
7182657,24.0,6,18.0,0.4444444444444445,2
7184999,12.0,12,0.0,1.0,1
7185291,12.0,12,0.0,1.0,1
7188419,4.0,4,0.0,1.0,1
7189187,12.0,12,0.0,1.0,2
7190635,6.0,7,-1.0,1.1666666666666667,1
7192064,6.0,6,0.0,1.0,1
7195222,8.0,7,1.0,0.875,2
7198051,8.0,8,0.0,1.0,2
7199439,6.0,4,2.0,0.6666666666666666,1
7200328,8.0,7,1.0,0.875,2
7202117,6.0,6,0.0,1.0,1
7204311,12.0,13,-1.0,1.0833333333333335,2
7208190,4.0,4,0.0,1.0,1
7209100,6.0,1,5.0,0.16666666666666666,1
7210233,6.0,6,0.0,1.0,1
7228072,6.0,6,0.0,1.0,1
7229614,12.0,6,6.0,0.5,1
7236940,10.0,10,0.0,1.0,2
7237612,6.0,6,0.0,1.0,1
7243642,6.0,6,0.0,1.0,1
7243952,12.0,12,0.0,1.0,1
7245585,12.0,12,0.0,1.0,2
7251624,4.0,4,0.0,1.0,1
7253088,4.0,1,3.0,0.25,1
7253191,24.0,24,0.0,1.0,1
7253509,6.0,6,0.0,1.0,1
7253532,6.0,10,-4.0,1.6666666666666667,1
7253778,12.0,11,1.0,0.9166666666666667,1
7253913,12.0,12,0.0,1.0,1
7254666,12.0,12,0.0,1.0,1
7257585,12.0,12,0.0,1.0,2
7260091,18.0,10,8.0,0.625,2
7262973,6.0,6,0.0,1.0,1
7264309,6.0,6,0.0,1.0,1
7265744,12.0,15,-3.0,1.25,2
7266046,6.0,5,1.0,0.8333333333333334,1
7274398,4.0,4,0.0,1.0,1
7283400,4.0,4,0.0,1.0,1
7285174,12.0,12,0.0,1.0,2
7291183,12.0,11,1.0,0.9166666666666667,2
7291356,12.0,18,-6.0,1.5,1
7295977,6.0,6,0.0,1.0,1
7310609,6.0,6,0.0,1.0,1
7320765,6.0,5,1.0,0.8333333333333334,1
7329956,6.0,6,0.0,1.0,1
7331174,6.0,6,0.0,1.0,1
7333228,6.0,6,0.0,1.0,1
7335314,4.0,4,0.0,1.0,1
7341653,12.0,12,0.0,1.0,1
7342149,6.0,8,-2.0,1.3333333333333333,1
7347946,4.0,4,0.0,1.0,1
7350046,12.0,12,0.0,1.0,2
7355353,12.0,12,0.0,1.0,1
7358453,6.0,6,0.0,1.0,1
7362320,12.0,1,11.0,0.08333333333333333,1
7368193,24.0,6,18.0,0.25,1
7381975,6.0,5,1.0,0.8333333333333334,1
7385675,6.0,6,0.0,1.0,1
7391216,6.0,6,0.0,1.0,1
7400708,10.0,10,0.0,1.0,2
7400773,6.0,6,0.0,1.0,1
7401191,12.0,12,0.0,1.0,2
7404466,6.0,6,0.0,1.0,1
7405783,6.0,6,0.0,1.0,1
7417791,18.0,6,12.0,0.3333333333333333,1
7433270,6.0,5,1.0,0.8333333333333334,1
7440245,12.0,10,2.0,0.8333333333333334,2
7452535,12.0,1,11.0,0.08333333333333333,1
7461178,8.0,7,1.0,0.875,2
7472808,8.0,8,0.0,1.0,1
7481438,4.0,1,3.0,0.25,1
7481971,6.0,6,0.0,1.0,1
7496614,6.0,5,1.0,0.8333333333333334,1
7505500,6.0,6,0.0,1.0,1
7506835,12.0,12,0.0,1.0,1
7512576,6.0,1,5.0,0.16666666666666666,1
7514314,12.0,12,0.0,1.0,1
7515243,8.0,8,0.0,1.0,1
7528254,12.0,12,0.0,1.0,2
7532100,12.0,1,11.0,0.08333333333333333,1
7546080,4.0,4,0.0,1.0,1
7563466,6.0,6,0.0,1.0,1
7565116,12.0,12,0.0,1.0,2
7568193,12.0,12,0.0,1.0,2
7575137,4.0,4,0.0,1.0,1
7576228,6.0,5,1.0,0.8333333333333334,1
7576264,4.0,4,0.0,1.0,1
7580061,12.0,6,6.0,0.5,1
7582576,6.0,1,5.0,0.16666666666666666,1
7589853,4.0,4,0.0,1.0,1
7591736,6.0,6,0.0,1.0,1
7595602,12.0,13,-1.0,1.0833333333333335,1
7595688,6.0,6,0.0,1.0,1
7595764,4.0,4,0.0,1.0,1
7595831,12.0,10,2.0,0.8333333333333334,1
7595875,12.0,12,0.0,1.0,1
7596075,8.0,8,0.0,1.0,1
7596576,12.0,12,0.0,1.0,1
7596683,12.0,8,4.0,0.6666666666666667,1
7596876,6.0,6,0.0,1.0,1
7596949,24.0,13,11.0,0.6944444444444443,2
7596956,6.0,6,0.0,1.0,1
7596991,12.0,12,0.0,1.0,1
7597193,12.0,10,2.0,0.8333333333333334,1
7597291,12.0,12,0.0,1.0,1
7597359,12.0,12,0.0,1.0,1
7597441,12.0,12,0.0,1.0,1
7597490,12.0,12,0.0,1.0,1
7597642,72.0,46,26.0,0.6388888888888888,2
7597709,6.0,6,0.0,1.0,1
7597763,12.0,12,0.0,1.0,1
7597776,12.0,8,4.0,0.6666666666666666,3
7597797,10.0,10,0.0,1.0,2
7598034,12.0,12,0.0,1.0,1
7598097,24.0,23,1.0,0.9583333333333333,1
7598202,12.0,12,0.0,1.0,1
7598242,6.0,6,0.0,1.0,1
7598329,48.0,48,0.0,1.0,1
7598383,8.0,8,0.0,1.0,1
7598466,12.0,11,1.0,0.9166666666666667,2
7598486,12.0,12,0.0,1.0,2
7598637,12.0,11,1.0,0.9166666666666667,1
7598671,30.0,26,4.0,0.8611111111111112,2
7598751,8.0,8,0.0,1.0,1
7598799,12.0,12,0.0,1.0,1
7598832,12.0,12,0.0,1.0,1
7598909,4.0,4,0.0,1.0,1
7598963,60.0,25,35.0,0.36111111111111116,3
7598994,18.0,8,10.0,0.4444444444444444,3
7599047,48.0,27,21.0,0.6018518518518519,3
7599073,12.0,12,0.0,1.0,1
7599143,12.0,12,0.0,1.0,1
7599206,12.0,12,0.0,1.0,1
7599258,12.0,12,0.0,1.0,1
7599290,14.0,9,5.0,0.7222222222222222,3
7599319,24.0,12,12.0,0.5,2
7599357,4.0,4,0.0,1.0,1
7599440,8.0,8,0.0,1.0,2
7599565,12.0,12,0.0,1.0,1
7599613,6.0,5,1.0,0.8333333333333334,1
7599631,12.0,12,0.0,1.0,1
7599740,18.0,12,6.0,0.6666666666666666,3
7599778,6.0,4,2.0,0.6666666666666666,1
7599812,12.0,12,0.0,1.0,2
7599890,8.0,8,0.0,1.0,1
7599905,12.0,36,-24.0,3.0,1
7599915,8.0,8,0.0,1.0,1
7600006,12.0,24,-12.0,2.0,1
7600035,24.0,15,9.0,0.625,1
7600066,12.0,12,0.0,1.0,1
7600203,6.0,6,0.0,1.0,1
7600389,12.0,6,6.0,0.5,2
7600411,4.0,4,0.0,1.0,1
7600657,4.0,1,3.0,0.25,1
7600740,24.0,24,0.0,1.0,2
7600768,8.0,7,1.0,0.875,1
7600821,10.0,16,-6.0,1.5,2
7600870,12.0,12,0.0,1.0,1
7600896,30.0,18,12.0,0.5277777777777778,3
7600937,8.0,6,2.0,0.75,1
7600995,6.0,4,2.0,0.6666666666666666,1
7601008,12.0,12,0.0,1.0,1
7601045,4.0,1,3.0,0.25,1
7601080,12.0,12,0.0,1.0,2
7601093,6.0,6,0.0,1.0,1
7601189,12.0,12,0.0,1.0,1
7601250,12.0,10,2.0,0.8333333333333334,2
7601338,12.0,12,0.0,1.0,1
7601396,12.0,12,0.0,1.0,1
7601546,6.0,4,2.0,0.6666666666666666,1
7601588,12.0,11,1.0,0.9166666666666667,1
7601593,12.0,12,0.0,1.0,1
7601704,18.0,11,7.0,0.6111111111111112,2
7601771,12.0,12,0.0,1.0,1
7601782,12.0,12,0.0,1.0,1
7601809,12.0,12,0.0,1.0,1
7601849,8.0,8,0.0,1.0,1
7601904,6.0,6,0.0,1.0,1
7601933,24.0,24,0.0,1.0,1
7601941,18.0,17,1.0,1.0416666666666665,2
7602026,12.0,12,0.0,1.0,1
7602066,6.0,1,5.0,0.16666666666666666,1
7602083,6.0,6,0.0,1.0,1
7602108,12.0,13,-1.0,1.0833333333333335,1
7602135,48.0,22,26.0,0.4583333333333333,1
7602208,24.0,18,6.0,0.75,1
7602267,18.0,6,12.0,0.3333333333333333,1
7602275,48.0,48,0.0,1.0,1
7602287,12.0,12,0.0,1.0,1
7602303,4.0,4,0.0,1.0,1
7602380,12.0,12,0.0,1.0,1
7602414,6.0,6,0.0,1.0,1
7602423,6.0,6,0.0,1.0,1
7602455,6.0,6,0.0,1.0,1
7602479,12.0,12,0.0,1.0,2
7602499,6.0,6,0.0,1.0,1
7602550,6.0,2,4.0,0.3333333333333333,1
7602590,12.0,12,0.0,1.0,1
7602637,6.0,6,0.0,1.0,1
7602658,18.0,6,12.0,0.3333333333333333,1
7602699,6.0,6,0.0,1.0,1
7602734,12.0,12,0.0,1.0,2
7602758,12.0,11,1.0,0.9166666666666667,1
7602765,4.0,4,0.0,1.0,1
7602779,6.0,6,0.0,1.0,1
7602791,12.0,12,0.0,1.0,1
7602926,8.0,8,0.0,1.0,1
7602981,12.0,12,0.0,1.0,1
7603016,12.0,12,0.0,1.0,1
7603134,48.0,32,16.0,0.6666666666666667,1
7603238,16.0,10,6.0,0.5833333333333334,3
7603248,6.0,6,0.0,1.0,1
7603269,12.0,12,0.0,1.0,1
7603319,24.0,21,3.0,0.875,2
7603351,12.0,10,2.0,0.8333333333333333,1
7603360,6.0,6,0.0,1.0,1
7603401,6.0,6,0.0,1.0,1
7603455,4.0,4,0.0,1.0,1
7603511,12.0,12,0.0,1.0,1
7603586,8.0,4,4.0,0.5,2
7603607,4.0,4,0.0,1.0,1
7603610,6.0,6,0.0,1.0,1
7603638,12.0,12,0.0,1.0,1
7603678,12.0,11,1.0,0.9166666666666667,1
7603733,8.0,8,0.0,1.0,1
7603743,6.0,6,0.0,1.0,1
7603768,8.0,8,0.0,1.0,1
7603781,6.0,6,0.0,1.0,1
7603852,8.0,8,0.0,1.0,2
7603871,6.0,6,0.0,1.0,1
7603946,6.0,6,0.0,1.0,1
7603975,6.0,6,0.0,1.0,1
7604029,12.0,12,0.0,1.0,2
7604133,8.0,8,0.0,1.0,1
7604148,6.0,6,0.0,1.0,1
7604154,8.0,8,0.0,1.0,1
7604306,6.0,6,0.0,1.0,1
7604340,8.0,8,0.0,1.0,1
7604350,12.0,12,0.0,1.0,1
7604367,8.0,8,0.0,1.0,1
7604382,6.0,6,0.0,1.0,1
7604414,6.0,6,0.0,1.0,1
7604623,6.0,6,0.0,1.0,1
7604761,12.0,12,0.0,1.0,1
7604834,12.0,9,3.0,0.75,2
7604860,12.0,12,0.0,1.0,1
7604876,4.0,4,0.0,1.0,1
7604892,4.0,4,0.0,1.0,1
7604934,6.0,6,0.0,1.0,1
7605079,6.0,5,1.0,0.8333333333333334,1
7605085,6.0,11,-5.0,1.8333333333333333,1
7605172,6.0,6,0.0,1.0,1
7605180,24.0,22,2.0,0.9166666666666666,1
7605197,30.0,17,13.0,0.5625,4
7605220,4.0,4,0.0,1.0,1
7605254,12.0,12,0.0,1.0,1
7605277,12.0,12,0.0,1.0,1
7605309,8.0,5,3.0,0.625,1
7605318,12.0,9,3.0,0.75,1
7605543,14.0,8,6.0,0.6388888888888888,3
7605555,6.0,6,0.0,1.0,1
7605679,24.0,21,3.0,0.875,1
7605730,8.0,8,0.0,1.0,2
7605774,6.0,6,0.0,1.0,1
7605887,6.0,5,1.0,0.8333333333333334,1
7606421,6.0,6,0.0,1.0,1
7606540,12.0,12,0.0,1.0,1
7606553,8.0,8,0.0,1.0,2
7606693,6.0,5,1.0,0.8333333333333334,1
7606741,6.0,5,1.0,0.8333333333333334,1
7609322,12.0,12,0.0,1.0,2
7610063,18.0,15,3.0,0.8333333333333334,1
7610212,12.0,12,0.0,1.0,1
7613908,6.0,6,0.0,1.0,1
7628985,6.0,6,0.0,1.0,1
7633428,4.0,4,0.0,1.0,1
7637183,24.0,24,0.0,1.0,1
7637823,6.0,6,0.0,1.0,1
7644135,6.0,3,3.0,0.5,1
7644276,36.0,12,24.0,0.625,2
7644759,30.0,24,6.0,0.8333333333333334,3
7644799,12.0,12,0.0,1.0,1
7645240,8.0,7,1.0,0.875,1
7645753,24.0,1,23.0,0.041666666666666664,1
7646884,4.0,4,0.0,1.0,1
7646896,4.0,4,0.0,1.0,1
7647220,48.0,44,4.0,0.9166666666666666,1
7648541,12.0,12,0.0,1.0,2
7649207,6.0,6,0.0,1.0,1
7650478,8.0,8,0.0,1.0,2
7652603,6.0,6,0.0,1.0,1
7652986,12.0,12,0.0,1.0,2
7653186,6.0,6,0.0,1.0,1
7653262,6.0,6,0.0,1.0,1
7653352,12.0,12,0.0,1.0,1
7654359,6.0,5,1.0,0.8333333333333334,1
7654463,6.0,6,0.0,1.0,1
7657755,16.0,10,6.0,0.75,2
7659537,8.0,8,0.0,1.0,2
7659884,12.0,12,0.0,1.0,1
7661081,12.0,12,0.0,1.0,1
7661807,6.0,6,0.0,1.0,1
7661987,6.0,6,0.0,1.0,1
7662099,6.0,6,0.0,1.0,1
7662166,6.0,6,0.0,1.0,1
7662352,12.0,1,11.0,0.08333333333333333,1
7662375,6.0,3,3.0,0.5,1
7663138,12.0,1,11.0,0.08333333333333333,1
7663149,12.0,12,0.0,1.0,2
7665425,6.0,3,3.0,0.5,1
7665703,6.0,6,0.0,1.0,1
7665905,12.0,12,0.0,1.0,2
7666343,12.0,12,0.0,1.0,2
7667068,6.0,6,0.0,1.0,1
7668373,4.0,4,0.0,1.0,1
7669041,8.0,7,1.0,0.875,1
7669058,4.0,2,2.0,0.5,1
7670810,48.0,48,0.0,1.0,1
7671131,6.0,6,0.0,1.0,1
7671198,12.0,8,4.0,0.6666666666666666,3
7672485,12.0,12,0.0,1.0,2
7673001,6.0,7,-1.0,1.1666666666666667,1
7673395,6.0,6,0.0,1.0,1
7673550,12.0,11,1.0,0.9166666666666667,2
7673646,12.0,8,4.0,0.6666666666666667,1
7673912,8.0,6,2.0,0.75,1
7674510,12.0,9,3.0,0.75,2
7674718,6.0,6,0.0,1.0,1
7675425,24.0,6,18.0,0.25,1
7675625,36.0,24,12.0,0.75,2
7676684,6.0,6,0.0,1.0,1
7676836,6.0,6,0.0,1.0,1
7677073,4.0,4,0.0,1.0,1
7677614,6.0,6,0.0,1.0,1
7677773,6.0,5,1.0,0.8333333333333334,1
7677950,6.0,6,0.0,1.0,1
7677988,6.0,6,0.0,1.0,1
7678301,4.0,4,0.0,1.0,1
7679198,12.0,1,11.0,0.08333333333333333,1
7679488,12.0,11,1.0,0.9166666666666667,1
7679524,18.0,8,10.0,0.5833333333333334,2
7679796,12.0,12,0.0,1.0,1
7679818,4.0,4,0.0,1.0,1
7679903,4.0,4,0.0,1.0,1
7679998,12.0,12,0.0,1.0,1
7680859,12.0,12,0.0,1.0,1
7681209,12.0,12,0.0,1.0,2
7681469,6.0,6,0.0,1.0,1
7682112,14.0,7,7.0,0.5555555555555555,3
7682591,6.0,6,0.0,1.0,1
7682607,12.0,10,2.0,0.8333333333333333,1
7682716,18.0,18,0.0,1.0,2
7682747,12.0,12,0.0,1.0,1
7682758,6.0,5,1.0,0.8333333333333334,1
7682817,4.0,4,0.0,1.0,1
7682828,12.0,23,-11.0,1.9166666666666665,1
7682961,6.0,6,0.0,1.0,1
7683011,4.0,4,0.0,1.0,1
7685540,6.0,6,0.0,1.0,1
7686176,10.0,10,0.0,1.0,2
7687555,4.0,4,0.0,1.0,1
7691590,8.0,8,0.0,1.0,2
7693923,4.0,4,0.0,1.0,1
7694130,12.0,12,0.0,1.0,2
7700129,12.0,12,0.0,1.0,1
7702992,12.0,12,0.0,1.0,2
7706126,12.0,9,3.0,0.75,1
7707289,10.0,9,1.0,0.875,2
7709499,6.0,7,-1.0,1.1666666666666667,1
7709924,12.0,12,0.0,1.0,1
7712319,6.0,1,5.0,0.16666666666666666,1
7719784,48.0,36,12.0,0.75,1
7748280,6.0,6,0.0,1.0,1
7749025,6.0,6,0.0,1.0,1
7765024,6.0,6,0.0,1.0,1
7772213,12.0,1,11.0,0.08333333333333333,1
7779634,4.0,4,0.0,1.0,1
7780988,6.0,6,0.0,1.0,1
7781298,4.0,4,0.0,1.0,1
7781866,6.0,6,0.0,1.0,1
7784147,4.0,2,2.0,0.5,1
7786182,12.0,12,0.0,1.0,1
7787928,24.0,2,22.0,0.08333333333333333,1
7788515,6.0,6,0.0,1.0,1
7790174,12.0,12,0.0,1.0,2
7791053,12.0,12,0.0,1.0,2
7792325,10.0,12,-2.0,1.1666666666666665,2
7793062,8.0,8,0.0,1.0,1
7793301,24.0,1,23.0,0.041666666666666664,1
7794446,6.0,6,0.0,1.0,1
7794470,6.0,6,0.0,1.0,1
7794616,12.0,12,0.0,1.0,2
7794735,8.0,5,3.0,0.625,2
7795808,6.0,6,0.0,1.0,1
7796424,6.0,6,0.0,1.0,1
7798679,12.0,12,0.0,1.0,2
7798823,4.0,4,0.0,1.0,1
7798866,6.0,6,0.0,1.0,1
7800527,12.0,12,0.0,1.0,1
7801993,6.0,6,0.0,1.0,1
7802485,12.0,12,0.0,1.0,2
7803721,6.0,6,0.0,1.0,1
7804138,6.0,6,0.0,1.0,1
7818329,6.0,1,5.0,0.16666666666666666,1
7819370,6.0,6,0.0,1.0,1
7820481,6.0,6,0.0,1.0,1
7820543,6.0,6,0.0,1.0,1
7822708,4.0,2,2.0,0.5,1
7860102,18.0,7,11.0,0.5416666666666666,2
7886048,6.0,6,0.0,1.0,1
7942904,6.0,6,0.0,1.0,1
7975086,6.0,5,1.0,0.8333333333333334,1
8031721,6.0,6,0.0,1.0,1
8074520,6.0,6,0.0,1.0,1
8084754,6.0,6,0.0,1.0,1
8085116,12.0,10,2.0,0.8333333333333334,1
8085138,12.0,12,0.0,1.0,1
8085164,60.0,48,12.0,0.6805555555555555,2
8085252,6.0,6,0.0,1.0,1
8085268,4.0,4,0.0,1.0,1
8085311,4.0,4,0.0,1.0,1
8085362,28.0,40,-12.0,1.6666666666666667,3
8086315,12.0,12,0.0,1.0,1
8086406,18.0,12,6.0,0.6666666666666666,2
8086417,16.0,12,4.0,0.6944444444444445,2
8086428,12.0,12,0.0,1.0,1
8093856,18.0,1,17.0,0.05555555555555555,1
8095065,6.0,6,0.0,1.0,1
8098753,6.0,12,-6.0,2.0,1
8113159,4.0,4,0.0,1.0,1
8117094,6.0,6,0.0,1.0,1
8123984,6.0,6,0.0,1.0,1
8172746,12.0,12,0.0,1.0,1
8186118,30.0,12,18.0,0.625,2
8187793,6.0,6,0.0,1.0,1
8187935,4.0,4,0.0,1.0,1
8188745,14.0,14,0.0,1.0,3
8197368,12.0,12,0.0,1.0,1
8204931,6.0,6,0.0,1.0,1
8211121,12.0,6,6.0,0.5,2
8212885,12.0,9,3.0,0.75,1
8235408,6.0,6,0.0,1.0,1
8245828,18.0,25,-7.0,1.5833333333333333,2
8256197,8.0,8,0.0,1.0,1
8256594,12.0,18,-6.0,1.5,1
8278683,4.0,1,3.0,0.25,1
8280033,12.0,12,0.0,1.0,1
8280107,12.0,12,0.0,1.0,1
8280434,6.0,1,5.0,0.16666666666666666,1
8280471,4.0,4,0.0,1.0,1
8287146,12.0,1,11.0,0.08333333333333333,1
8288858,6.0,1,5.0,0.16666666666666666,1
8297114,12.0,6,6.0,0.5,2
8298003,8.0,8,0.0,1.0,2
8298290,12.0,12,0.0,1.0,1
8298806,6.0,6,0.0,1.0,1
8304576,6.0,6,0.0,1.0,1
8304874,18.0,28,-10.0,1.8333333333333333,2
8306096,12.0,18,-6.0,1.5,2
8308171,32.0,8,24.0,0.5972222222222222,3
8308448,12.0,12,0.0,1.0,1
8319302,6.0,6,0.0,1.0,1
8320672,6.0,6,0.0,1.0,1
8320823,6.0,6,0.0,1.0,1
8322044,4.0,4,0.0,1.0,1
8322933,8.0,7,1.0,0.875,2
8322963,6.0,6,0.0,1.0,1
8323197,24.0,24,0.0,1.0,1
8323609,12.0,12,0.0,1.0,1
8327809,6.0,6,0.0,1.0,1
8331673,6.0,5,1.0,0.8333333333333334,1
8331804,12.0,11,1.0,0.9166666666666667,1
8332513,12.0,16,-4.0,1.3333333333333335,1
8332721,30.0,24,6.0,0.8,4
8333686,8.0,8,0.0,1.0,2
8334055,6.0,6,0.0,1.0,1
8334399,4.0,4,0.0,1.0,1
8334426,6.0,6,0.0,1.0,1
8334466,20.0,27,-7.0,1.375,4
8334659,6.0,6,0.0,1.0,1
8334735,12.0,12,0.0,1.0,1
8334744,12.0,12,0.0,1.0,1
8334888,6.0,6,0.0,1.0,1
8335498,6.0,5,1.0,0.8333333333333334,1
8335890,24.0,22,2.0,0.9166666666666667,1
8336166,12.0,12,0.0,1.0,1
8336213,12.0,12,0.0,1.0,1
8336263,6.0,6,0.0,1.0,1
8336410,12.0,12,0.0,1.0,2
8337796,6.0,6,0.0,1.0,1
8338608,12.0,12,0.0,1.0,1
8344176,12.0,12,0.0,1.0,1
8344326,12.0,12,0.0,1.0,1
8349480,12.0,11,1.0,0.9166666666666667,1
8349519,6.0,6,0.0,1.0,1
8349525,8.0,8,0.0,1.0,1
8350025,8.0,8,0.0,1.0,2
8350721,12.0,10,2.0,0.8333333333333334,1
8351381,12.0,12,0.0,1.0,1
8353077,12.0,12,0.0,1.0,1
8353113,30.0,24,6.0,1.0277777777777777,3
8353979,6.0,6,0.0,1.0,1
8354212,12.0,12,0.0,1.0,1
8355366,12.0,8,4.0,0.6666666666666666,1
8356375,6.0,1,5.0,0.16666666666666666,1
8356453,6.0,6,0.0,1.0,1
8358649,4.0,4,0.0,1.0,1
8359511,6.0,7,-1.0,1.1666666666666667,1
8360095,6.0,6,0.0,1.0,1
8360241,12.0,12,0.0,1.0,1
8361366,4.0,4,0.0,1.0,1
8361592,6.0,6,0.0,1.0,1
8362443,4.0,4,0.0,1.0,1
8364546,6.0,6,0.0,1.0,1
8366407,12.0,12,0.0,1.0,1
8366491,12.0,11,1.0,0.9166666666666667,2
8366637,8.0,8,0.0,1.0,2
8367246,12.0,12,0.0,1.0,2
8368093,6.0,6,0.0,1.0,1
8377838,12.0,12,0.0,1.0,1
8382252,10.0,11,-1.0,1.0833333333333335,2
8383515,6.0,6,0.0,1.0,1
8383998,4.0,4,0.0,1.0,1
8384495,12.0,12,0.0,1.0,1
8384678,12.0,12,0.0,1.0,2
8384880,6.0,6,0.0,1.0,1
8385148,12.0,12,0.0,1.0,1
8386782,12.0,12,0.0,1.0,1
8388736,6.0,6,0.0,1.0,1
8389623,12.0,13,-1.0,1.0833333333333335,1
8398793,12.0,22,-10.0,1.8333333333333335,2
8399162,12.0,12,0.0,1.0,1
8399925,12.0,10,2.0,0.8333333333333334,1
8401479,24.0,24,0.0,1.0,2
8401505,12.0,11,1.0,0.9166666666666667,1
8402006,24.0,17,7.0,0.75,2
8402765,12.0,12,0.0,1.0,1
8402853,12.0,12,0.0,1.0,1
8405421,6.0,6,0.0,1.0,1
8408693,6.0,4,2.0,0.6666666666666666,1
8411529,6.0,6,0.0,1.0,1
8412601,6.0,6,0.0,1.0,1
8413362,8.0,7,1.0,0.875,1
8413784,12.0,12,0.0,1.0,1
8418935,18.0,18,0.0,1.25,2
8419036,12.0,12,0.0,1.0,1
8420155,6.0,6,0.0,1.0,1
8421218,6.0,6,0.0,1.0,1
8447075,12.0,19,-7.0,1.5833333333333333,1
8447648,4.0,4,0.0,1.0,1
8448039,18.0,12,6.0,0.75,2
8449640,18.0,5,13.0,0.375,2
8450331,24.0,23,1.0,0.9583333333333334,1
8457917,4.0,4,0.0,1.0,1
8458821,12.0,12,0.0,1.0,1
8459378,12.0,19,-7.0,1.5833333333333335,1
8459494,12.0,18,-6.0,1.5,2
8460626,6.0,6,0.0,1.0,1
8460968,12.0,12,0.0,1.0,1
8461217,6.0,1,5.0,0.16666666666666666,1
8462262,6.0,6,0.0,1.0,1
8465468,6.0,6,0.0,1.0,1
8465981,12.0,12,0.0,1.0,1
8469182,12.0,12,0.0,1.0,2
8470099,6.0,6,0.0,1.0,1
8470831,12.0,13,-1.0,1.0833333333333335,1
8471290,12.0,12,0.0,1.0,1
8471513,6.0,6,0.0,1.0,1
8471552,6.0,6,0.0,1.0,1
8471633,12.0,12,0.0,1.0,2
8471763,12.0,12,0.0,1.0,2
8473134,6.0,6,0.0,1.0,1
8473213,12.0,12,0.0,1.0,2
8473452,12.0,12,0.0,1.0,2
8476960,24.0,4,20.0,0.16666666666666666,1
8479209,6.0,7,-1.0,1.1666666666666667,1
8479379,6.0,6,0.0,1.0,1
8480255,6.0,7,-1.0,1.1666666666666667,1
8481515,12.0,12,0.0,1.0,2
8485400,6.0,6,0.0,1.0,1
8487617,12.0,12,0.0,1.0,1
8488119,4.0,4,0.0,1.0,1
8498293,12.0,18,-6.0,1.5,2
8508619,4.0,4,0.0,1.0,1
8512958,12.0,7,5.0,0.5833333333333333,2
8515952,12.0,11,1.0,0.9166666666666667,1
8516134,6.0,6,0.0,1.0,1
8520225,12.0,13,-1.0,1.0833333333333335,2
8523942,12.0,1,11.0,0.08333333333333333,1
8524938,6.0,1,5.0,0.16666666666666666,1
8528877,6.0,6,0.0,1.0,1
8529119,4.0,4,0.0,1.0,1
8530022,6.0,6,0.0,1.0,1
8531144,6.0,6,0.0,1.0,1
8533134,6.0,6,0.0,1.0,1
8534159,6.0,6,0.0,1.0,1
8535205,12.0,12,0.0,1.0,2
8536243,8.0,8,0.0,1.0,2
8551649,6.0,6,0.0,1.0,1
8554844,6.0,6,0.0,1.0,1
8557407,8.0,8,0.0,1.0,2
8557480,6.0,4,2.0,0.6666666666666666,1
8572950,12.0,12,0.0,1.0,1
8586929,6.0,6,0.0,1.0,1
8589702,24.0,6,18.0,0.25,1
8589776,4.0,4,0.0,1.0,1
8591822,6.0,24,-18.0,4.0,1
8594415,4.0,4,0.0,1.0,1
8594587,12.0,1,11.0,0.08333333333333333,1
8595775,12.0,12,0.0,1.0,2
8596567,6.0,6,0.0,1.0,1
8598478,6.0,4,2.0,0.6666666666666666,1
8603571,12.0,13,-1.0,1.0833333333333335,1
8604013,6.0,6,0.0,1.0,1
8604335,6.0,6,0.0,1.0,1
8605782,6.0,6,0.0,1.0,1
8606869,6.0,6,0.0,1.0,1
8625079,6.0,6,0.0,1.0,1
8627358,6.0,6,0.0,1.0,1
8628691,48.0,12,36.0,0.25,2
8629309,6.0,6,0.0,1.0,1
8637593,10.0,10,0.0,1.0,2
8640687,6.0,6,0.0,1.0,1
8642446,6.0,6,0.0,1.0,1
8647942,6.0,6,0.0,1.0,1
8648861,6.0,6,0.0,1.0,1
8648910,6.0,6,0.0,1.0,1
8649451,12.0,12,0.0,1.0,1
8655986,6.0,6,0.0,1.0,1
8659114,6.0,6,0.0,1.0,1
8662775,6.0,5,1.0,0.8333333333333334,1
8662830,6.0,6,0.0,1.0,1
8666573,24.0,1,23.0,0.041666666666666664,1
8671222,6.0,4,2.0,0.6666666666666666,1
8671461,6.0,6,0.0,1.0,1
8680660,6.0,6,0.0,1.0,1
8681279,12.0,12,0.0,1.0,1
8681295,6.0,6,0.0,1.0,1
8688885,4.0,1,3.0,0.25,1
8702122,6.0,6,0.0,1.0,1
8710717,6.0,12,-6.0,2.0,1
8712843,6.0,6,0.0,1.0,1
8712963,12.0,1,11.0,0.08333333333333333,1
8714213,6.0,6,0.0,1.0,1
8714358,4.0,4,0.0,1.0,1
8715125,6.0,5,1.0,0.8333333333333334,1
8716986,6.0,6,0.0,1.0,1
8718948,48.0,23,25.0,0.8055555555555555,3
8718973,6.0,6,0.0,1.0,1
8719318,24.0,22,2.0,0.9166666666666666,1
