acct_id,fiscal_year,price_code_type,package_size,actual_events,tickets_sold,avg_seats_per_event,expected_events,event_gap,utilization_pct
4683477,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4699339,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4713445,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4715637,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,1.7142857142857142,6.0,0.0,1.0
4715637,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4717704,FY23,Fixed Freshman Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
4717704,FY24,Fixed Sophomore  Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
4717749,FY24,Fixed Freshman Subscription 24 Concert,24.0,1,1,1.0,24.0,23.0,0.041666666666666664
4717749,FY24,Fixed Lapsed Subscription 24 Concert,24.0,23,32,1.391304347826087,24.0,1.0,0.9583333333333334
4718473,FY23,Fixed Freshman Subscription 6 Concert,6.0,1,2,2.0,6.0,5.0,0.16666666666666666
4718672,FY23,Fixed Established Subscription 6 Concert,6.0,5,5,1.0,6.0,1.0,0.8333333333333334
4718672,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
4719559,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4719559,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4719594,FY23,Fixed Chorus Subscription 6 Concert,6.0,4,4,1.0,6.0,2.0,0.6666666666666666
4719594,FY23,Fixed Sophomore Subscription 6 Concert,6.0,2,5,1.0,6.0,4.0,0.3333333333333333
4719594,FY23,Fixed Upgrade Subscription 6 Concert,6.0,3,3,1.0,6.0,3.0,0.5
4719594,FY24,Fixed Chorus Subscription 6 Concert,6.0,2,2,1.0,6.0,4.0,0.3333333333333333
4719594,FY24,Fixed Sophomore Subscription 6 Concert,6.0,4,4,1.0,6.0,2.0,0.6666666666666666
4719692,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
4719926,FY24,Fixed Sophomore  Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
4720168,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4720357,FY23,Fixed Sophomore  Subscription Sunday,4.0,2,4,2.0,4.0,2.0,0.5
4720360,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4720360,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4720513,FY23,Fixed Established Subscription 24 Concert,24.0,16,16,1.0,24.0,8.0,0.6666666666666666
4720513,FY24,Fixed Established Subscription 24 Concert,24.0,12,12,1.0,24.0,12.0,0.5
4720703,FY23,Fixed Established Subscription 6 Concert,6.0,7,24,1.5,6.0,-1.0,1.1666666666666667
4720703,FY24,Fixed Established Subscription 6 Concert,6.0,6,18,3.0,6.0,0.0,1.0
4720738,FY23,Fixed Established Subscription 12 Concert,12.0,12,24,2.0,12.0,0.0,1.0
4720738,FY24,Fixed Established Subscription 12 Concert,12.0,12,24,2.0,12.0,0.0,1.0
4720973,FY23,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
4720973,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
4721018,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4721018,FY24,Fixed Established Subscription 6 Concert,6.0,6,11,1.8333333333333333,6.0,0.0,1.0
4721118,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4721118,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4721140,FY23,Fixed Sophomore Subscription 12 Concert,12.0,15,18,1.2,12.0,-3.0,1.25
4721140,FY24,Fixed Established Subscription 12 Concert,12.0,15,18,1.125,12.0,-3.0,1.25
4721285,FY23,Fixed Established Subscription Sunday,4.0,3,3,1.0,4.0,1.0,0.75
4721285,FY23,Fixed Sophomore Subscription 6 Concert,6.0,1,2,2.0,6.0,5.0,0.16666666666666666
4721285,FY24,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
4721516,FY23,Fixed Sophomore  Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
4721770,FY23,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
4721770,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
4721826,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4721929,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4721929,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4722043,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
4722096,FY23,Fixed Established Subscription 18 Concert,18.0,12,24,2.0,18.0,6.0,0.6666666666666666
4722096,FY24,Fixed Established Subscription 12 Concert,12.0,12,24,2.0,12.0,0.0,1.0
4722261,FY24,Fixed Sophomore Subscription 6 Concert,6.0,4,8,2.0,6.0,2.0,0.6666666666666666
4722261,FY24,Fixed Upgrade Subscription 6 Concert,6.0,2,4,2.0,6.0,4.0,0.3333333333333333
4722444,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
4722444,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
4723087,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4723087,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4723196,FY23,Fixed Established Subscription 6 Concert,6.0,12,12,1.0,6.0,-6.0,2.0
4723196,FY24,Fixed Established Subscription 6 Concert,6.0,12,12,1.0,6.0,-6.0,2.0
4723481,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,18,3.0,6.0,0.0,1.0
4723513,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,1.0,6.0,0.0,1.0
4723513,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,1.0,6.0,0.0,1.0
4728195,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,24,4.0,6.0,0.0,1.0
4741496,FY24,Fixed Established Subscription 12 Concert,12.0,1,2,2.0,12.0,11.0,0.08333333333333333
4741496,FY24,Fixed Upgrade Subscription 12 Concert,12.0,11,22,1.8333333333333333,12.0,1.0,0.9166666666666666
4757022,FY23,Fixed Sophomore Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
4757669,FY24,Fixed Sophomore Subscription 6 Concert,6.0,4,8,2.0,6.0,2.0,0.6666666666666666
4776819,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
4811931,FY23,Fixed Freshman Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
4811931,FY24,Fixed Sophomore Subscription 6 Concert,6.0,5,12,2.0,6.0,1.0,0.8333333333333334
4814505,FY24,Fixed Freshman Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
4852246,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4852246,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4878693,FY23,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
4878693,FY24,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
4879091,FY23,Fixed Freshman Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
4879091,FY24,Fixed Sophomore  Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
4888006,FY24,Fixed Upgrade Subscription Sunday,4.0,3,3,1.0,4.0,1.0,0.75
4911921,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4911921,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4913661,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
4913661,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
4916527,FY24,Fixed Chorus Subscription 12 Concert,12.0,1,1,1.0,12.0,11.0,0.08333333333333333
4918102,FY23,Fixed Freshman Subscription Sunday,4.0,2,4,1.0,4.0,2.0,0.5
4918536,FY23,Fixed Established Subscription 12 Concert,12.0,6,12,2.0,12.0,6.0,0.5
4918536,FY24,Fixed Established Subscription 6 Concert,6.0,7,12,1.7142857142857142,6.0,-1.0,1.1666666666666667
4918780,FY24,Fixed Lapsed Subscription Sunday,4.0,3,6,2.0,4.0,1.0,0.75
4918780,FY24,Fixed Sophomore  Subscription Sunday,4.0,1,2,2.0,4.0,3.0,0.25
4920210,FY23,Fixed Established Subscription 12 Concert,12.0,12,24,2.0,12.0,0.0,1.0
4920210,FY24,Fixed Established Subscription 12 Concert,12.0,11,24,1.8461538461538463,12.0,1.0,0.9166666666666666
4922174,FY23,Fixed Established Subscription Sunday,4.0,4,8,1.6,4.0,0.0,1.0
4922174,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
4924664,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4924664,FY24,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
4925235,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4925235,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4925940,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,1.7142857142857142,6.0,0.0,1.0
4925940,FY24,Fixed Chorus Subscription 6 Concert,6.0,1,2,2.0,6.0,5.0,0.16666666666666666
4925940,FY24,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
4926973,FY23,Fixed Established Subscription 24 Concert,24.0,22,24,1.0,24.0,2.0,0.9166666666666666
4926973,FY24,Fixed Established Subscription 24 Concert,24.0,22,24,1.0,24.0,2.0,0.9166666666666666
4927519,FY23,Fixed Sophomore  Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
4956986,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4956986,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
4995640,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5010900,FY23,Fixed Established Subscription 12 Concert,12.0,4,12,2.0,12.0,8.0,0.3333333333333333
5010900,FY24,Fixed Established Subscription 12 Concert,12.0,4,12,2.0,12.0,8.0,0.3333333333333333
5021331,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,1.7142857142857142,6.0,0.0,1.0
5021331,FY24,Fixed Established Subscription 6 Concert,6.0,7,12,1.3333333333333333,6.0,-1.0,1.1666666666666667
5028729,FY23,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
5028729,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
5033734,FY24,Fixed Upgrade Subscription 24 Concert,24.0,24,24,1.0,24.0,0.0,1.0
5048840,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5048840,FY23,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
5048840,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5084965,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5084965,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
5110321,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5113624,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5113624,FY24,Fixed Established Subscription 6 Concert,6.0,4,8,2.0,6.0,2.0,0.6666666666666666
5115708,FY23,Fixed Musician Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5115708,FY24,Fixed Musician Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5116370,FY23,Fixed Freshman Subscription 24 Concert,24.0,22,44,1.5714285714285714,24.0,2.0,0.9166666666666666
5116370,FY23,Fixed Freshman Subscription 6 Concert,6.0,1,2,2.0,6.0,5.0,0.16666666666666666
5116370,FY24,Fixed Sophomore Subscription 24 Concert,24.0,24,48,1.6551724137931034,24.0,0.0,1.0
5127194,FY23,Fixed Freshman Subscription 6 Concert,6.0,1,2,2.0,6.0,5.0,0.16666666666666666
5127194,FY23,Fixed Freshman Subscription Sunday,4.0,3,6,2.0,4.0,1.0,0.75
5128096,FY24,Fixed Freshman Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
5128389,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
5128389,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
5137193,FY24,Fixed Upgrade Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
5140238,FY24,Fixed Chorus Subscription 12 Concert,12.0,1,2,2.0,12.0,11.0,0.08333333333333333
5154609,FY23,Fixed Established Subscription 6 Concert,6.0,6,18,3.0,6.0,0.0,1.0
5154609,FY24,Fixed Established Subscription 6 Concert,6.0,6,18,3.0,6.0,0.0,1.0
5164309,FY23,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
5195871,FY23,Fixed Established Subscription 24 Concert,24.0,14,18,1.0,24.0,10.0,0.5833333333333334
5195871,FY24,Fixed Established Subscription 24 Concert,24.0,10,22,1.0,24.0,14.0,0.4166666666666667
5199649,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,18,3.0,6.0,0.0,1.0
5199649,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,18,3.0,6.0,0.0,1.0
5230692,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
5271925,FY24,Fixed Freshman Subscription 6 Concert,6.0,5,12,2.0,6.0,1.0,0.8333333333333334
5287241,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5292890,FY23,Fixed Freshman Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
5292890,FY24,Fixed Sophomore Subscription 12 Concert,12.0,6,13,1.8571428571428572,12.0,6.0,0.5
5303015,FY23,Fixed Lapsed Subscription 24 Concert,24.0,5,5,1.0,24.0,19.0,0.20833333333333334
5303015,FY23,Fixed Sophomore  Subscription Sunday,4.0,2,4,2.0,4.0,2.0,0.5
5304732,FY23,Fixed Established Subscription 6 Concert,6.0,6,18,3.0,6.0,0.0,1.0
5304732,FY24,Fixed Established Subscription 6 Concert,6.0,6,18,3.0,6.0,0.0,1.0
5305529,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5308855,FY23,Fixed Sophomore Subscription 6 Concert,6.0,5,12,1.3333333333333333,6.0,1.0,0.8333333333333334
5308855,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5310114,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5310114,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,1.5,6.0,0.0,1.0
5312941,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5314863,FY24,Fixed Lapsed Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
5319908,FY23,Fixed Freshman Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
5328399,FY23,Fixed Sophomore  Subscription Sunday,4.0,3,6,2.0,4.0,1.0,0.75
5328399,FY23,Fixed Upgrade Subscription Sunday,4.0,1,2,2.0,4.0,3.0,0.25
5334189,FY23,Fixed Established Subscription 6 Concert,6.0,1,2,2.0,6.0,5.0,0.16666666666666666
5337220,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,1.0909090909090908,6.0,0.0,1.0
5337220,FY24,Fixed Sophomore  Subscription Sunday,4.0,4,8,1.3333333333333333,4.0,0.0,1.0
5356386,FY23,Fixed Chorus Subscription 12 Concert,12.0,10,22,2.0,12.0,2.0,0.8333333333333334
5361003,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5361003,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5368436,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5407862,FY23,Fixed Freshman Subscription 18 Concert,18.0,12,49,3.5,18.0,6.0,0.6666666666666666
5407862,FY24,Fixed Freshman Subscription 24 Concert,24.0,1,1,1.0,24.0,23.0,0.041666666666666664
5407862,FY24,Fixed Sophomore Subscription 12 Concert,12.0,5,41,2.9285714285714284,12.0,7.0,0.4166666666666667
5407862,FY24,Fixed Upgrade Subscription 12 Concert,12.0,1,3,3.0,12.0,11.0,0.08333333333333333
5414730,FY24,Fixed Established Subscription 6 Concert,6.0,10,20,2.0,6.0,-4.0,1.6666666666666667
5453996,FY24,Fixed Freshman Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
5485569,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
5493025,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5493025,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5493481,FY23,Fixed Freshman Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
5508899,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5519554,FY23,Fixed Freshman Subscription 6 Concert,6.0,4,12,2.0,6.0,2.0,0.6666666666666666
5519554,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,18,3.0,6.0,0.0,1.0
5541857,FY23,Fixed Established Subscription 6 Concert,6.0,5,12,2.0,6.0,1.0,0.8333333333333334
5541857,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5546580,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5570999,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,1.7142857142857142,6.0,0.0,1.0
5583550,FY24,Fixed Freshman Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
5597751,FY23,Fixed Freshman Subscription 6 Concert,6.0,3,6,2.0,6.0,3.0,0.5
5598222,FY24,Fixed Upgrade Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
5607531,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5607531,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5612775,FY24,Fixed Freshman Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
5615995,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5615995,FY24,Fixed Freshman Subscription Sunday,4.0,4,20,5.0,4.0,0.0,1.0
5616842,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5652115,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
5655632,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5655632,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5667937,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5667937,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5669552,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5669552,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5671980,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5671980,FY24,Fixed Established Subscription 6 Concert,6.0,4,12,2.4,6.0,2.0,0.6666666666666666
5686549,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5693807,FY23,Fixed Sophomore Subscription 12 Concert,12.0,12,24,2.0,12.0,0.0,1.0
5693807,FY24,Fixed Established Subscription 6 Concert,6.0,12,24,2.0,6.0,-6.0,2.0
5713587,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5713587,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5727719,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
5733998,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5776357,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5805150,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
5823493,FY24,Fixed Sophomore  Subscription Sunday,4.0,2,6,2.0,4.0,2.0,0.5
5824095,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
5824095,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
5824114,FY23,Fixed Established Subscription 6 Concert,6.0,6,24,2.0,6.0,0.0,1.0
5824114,FY24,Fixed Established Subscription 6 Concert,6.0,6,24,1.1428571428571428,6.0,0.0,1.0
5852821,FY24,Fixed Upgrade Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5857407,FY23,Fixed Lapsed Subscription 6 Concert,6.0,1,2,2.0,6.0,5.0,0.16666666666666666
5857407,FY23,Fixed Lapsed Subscription Sunday,4.0,3,6,2.0,4.0,1.0,0.75
5858976,FY24,Fixed Freshman Subscription 6 Concert,6.0,5,10,1.6666666666666667,6.0,1.0,0.8333333333333334
5859292,FY23,Fixed Established Subscription 24 Concert,24.0,17,34,2.0,24.0,7.0,0.7083333333333334
5859292,FY24,Fixed Established Subscription 24 Concert,24.0,22,44,2.0,24.0,2.0,0.9166666666666666
5875322,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5875322,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5889238,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5889411,FY24,Fixed Freshman Subscription Sunday,4.0,4,12,3.0,4.0,0.0,1.0
5894489,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,7,1.1666666666666667,6.0,0.0,1.0
5915514,FY23,Fixed Freshman Subscription 18 Concert,18.0,2,2,1.0,18.0,16.0,0.1111111111111111
5915514,FY23,Fixed Freshman Subscription 6 Concert,6.0,1,2,1.0,6.0,5.0,0.16666666666666666
5930001,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5930001,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5934006,FY23,Fixed Upgrade Subscription 18 Concert,18.0,14,36,2.1176470588235294,18.0,4.0,0.7777777777777778
5936013,FY23,Fixed Freshman Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
5954566,FY23,Fixed Sophomore Subscription 6 Concert,6.0,12,24,2.0,6.0,-6.0,2.0
5958126,FY23,Fixed Established Subscription 6 Concert,6.0,6,13,2.1666666666666665,6.0,0.0,1.0
5962444,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5969207,FY23,Fixed Lapsed Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5969207,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5986317,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
5988299,FY23,Fixed Sophomore  Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
5988299,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
5993440,FY23,Fixed Freshman Subscription 24 Concert,24.0,24,48,2.0,24.0,0.0,1.0
5993440,FY24,Fixed Sophomore Subscription 24 Concert,24.0,24,48,2.0,24.0,0.0,1.0
5998225,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
5998225,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
6001158,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
6001158,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
6005456,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
6005456,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
6025298,FY23,Fixed Freshman Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
6027690,FY24,Fixed Chorus Subscription 12 Concert,12.0,1,1,1.0,12.0,11.0,0.08333333333333333
6028493,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
6035576,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
6042529,FY23,Fixed Musician Subscription 24 Concert,24.0,24,24,1.0,24.0,0.0,1.0
6057171,FY23,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
6057171,FY24,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
6057848,FY23,Fixed Freshman Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
6061319,FY24,Fixed Sophomore Subscription 6 Concert,6.0,3,6,1.0,6.0,3.0,0.5
6071324,FY23,Fixed Chorus Subscription 6 Concert,6.0,2,4,2.0,6.0,4.0,0.3333333333333333
6072542,FY23,Fixed Established Subscription 6 Concert,6.0,6,18,1.5,6.0,0.0,1.0
6072542,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
6072738,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
6073259,FY24,Fixed Freshman Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
6073777,FY23,Fixed Freshman Subscription Sunday,4.0,1,2,2.0,4.0,3.0,0.25
6073838,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
6073938,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
6074014,FY23,Fixed Freshman Subscription 12 Concert,12.0,11,12,1.0,12.0,1.0,0.9166666666666666
6074014,FY24,Fixed Sophomore Subscription 12 Concert,12.0,12,12,1.0,12.0,0.0,1.0
6077821,FY24,Fixed Upgrade Subscription 6 Concert,6.0,18,36,2.0,6.0,-12.0,3.0
6085104,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
6104868,FY24,Fixed Freshman Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
6111805,FY23,Fixed Chorus Subscription 12 Concert,12.0,1,2,2.0,12.0,11.0,0.08333333333333333
6129023,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
