purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price
84.0,6,4,1,504.0,8162,0.4435387457885013,0.00032605151613955004,80.59893489838062
83.0,347,166,26,28783.5,8509,0.4623953918052386,0.01885664601673731,80.59893489838062
82.4,4,3,2,329.6,8513,0.46261275948266495,0.0002173676774263667,80.59893489838062
82.0,106,55,14,8692.0,8619,0.46837300293446366,0.005760243451798717,80.59893489838062
81.6,4,2,2,326.4,8623,0.46859037061189,0.0002173676774263667,80.59893489838062
81.0,308,189,50,24948.0,8931,0.48532768177372027,0.016737311161830234,80.59893489838062
80.0,194,101,14,15520.0,9125,0.49587001412889903,0.010542332355178785,80.59893489838062
79.0,28,13,3,2212.0,9153,0.4973915878708836,0.001521573741984567,80.59893489838062
78.0,447,198,38,34866.0,9600,0.5216824258232801,0.02429083795239648,80.59893489838062
77.0,113,53,22,8699.0,9713,0.5278230627105749,0.00614063688729486,80.59893489838062
76.0,231,121,38,17556.0,9944,0.5403760460819477,0.012552983371372678,80.59893489838062
75.0,498,223,19,37350.0,10442,0.5674383219215303,0.027062275839582654,80.59893489838062
74.5,155,86,43,11547.5,10597,0.575861319421802,0.00842299750027171,80.59893489838062
74.0,52,26,6,3848.0,10649,0.5786870992283447,0.002825779806542767,80.59893489838062
73.0,2,1,1,146.0,10651,0.5787957830670579,0.00010868383871318335,80.59893489838062
72.9,4,2,2,291.6,10655,0.5790131507444843,0.0002173676774263667,80.59893489838062
72.0,454,232,34,32688.0,11109,0.603684382132377,0.02467123138789262,80.59893489838062
71.5,84,36,13,6006.0,11193,0.6082491033583306,0.004564721225953701,80.59893489838062
71.0,228,127,41,16188.0,11421,0.6206390609716336,0.012389957613302902,80.59893489838062
70.0,283,143,41,19810.0,11704,0.636017824149549,0.015378763177915445,80.59893489838062
69.25,20,10,10,1385.0,11724,0.6371046625366807,0.0010868383871318334,80.59893489838062
69.0,944,442,55,65086.0,12668,0.6884034344093033,0.051298771872622544,80.59893489838062
68.25,27,15,8,1842.75,12695,0.6898706662319313,0.0014672318226279751,80.59893489838062
68.0,22,10,5,1500.0,12717,0.6910661884577763,0.0011955222258450168,80.59893489838062
67.0,46,20,10,3082.0,12763,0.6935659167481796,0.002499728290403217,80.59893489838062
66.4,4,1,1,265.6,12767,0.6937832844256059,0.0002173676774263667,80.59893489838062
