purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price
17.5,39,17,14,682.5,20871,0.9324070764832023,0.0017423159399571123,31.626456397426733
17.0,89,44,14,1513.0,20960,0.9363831308077198,0.003976054324517512,31.626456397426733
16.5,55,29,20,907.5,21015,0.9388402430307362,0.0024571122230164404,31.626456397426733
16.1,6,1,1,96.6,21021,0.9391082916368835,0.000268048606147248,31.626456397426733
16.0,462,291,78,7392.0,21483,0.9597480343102216,0.0206397426733381,31.626456397426733
15.75,71,35,24,1118.25,21554,0.9629199428162973,0.0031719085060757683,31.626456397426733
15.0,182,90,27,2730.0,21736,0.9710507505360972,0.008130807719799857,31.626456397426733
14.5,11,6,5,159.5,21747,0.9715421729807004,0.000491422444603288,31.626456397426733
14.0,85,85,29,1190.0,21832,0.9753395282344531,0.0037973552537526804,31.626456397426733
13.25,16,12,5,212.0,21848,0.9760543245175125,0.0007147962830593281,31.626456397426733
12.75,22,15,4,280.5,21870,0.977037169406719,0.000982844889206576,31.626456397426733
12.5,7,4,3,87.5,21877,0.9773498927805575,0.00031272337383845606,31.626456397426733
11.5,165,95,38,1897.5,22042,0.9847212294496068,0.007371336669049321,31.626456397426733
11.33,10,5,5,113.3,22052,0.9851679771265189,0.00044674767691208004,31.626456397426733
11.0,265,129,40,2915.0,22317,0.9970067905646891,0.011838813438170122,31.626456397426733
10.5,19,11,11,199.5,22336,0.997855611150822,0.0008488205861329521,31.626456397426733
10.0,14,7,7,140.0,22350,0.998481057898499,0.0006254467476769121,31.626456397426733
5.0,34,3,1,170.0,22384,1.0,0.0015189421015010722,31.626456397426733
