purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price,price_std,price_cv
30.8,18,9,7,554.4,62226,0.8756332320162108,0.00025329280648429586,58.92905972081504,28.26730241382105,0.4722450422574368
30.25,1,1,1,30.25,62227,0.8756473038387932,1.407182258246088e-05,58.92905972081504,28.26730241382105,0.4722450422574368
30.0,1103,569,47,33090.0,63330,0.8911685241472476,0.015521220308454351,58.92905972081504,28.26730241382105,0.4722450422574368
29.75,7,3,3,208.25,63337,0.8912670269053248,9.850275807722617e-05,58.92905972081504,28.26730241382105,0.4722450422574368
29.6,23,12,3,680.8000000000001,63360,0.8915906788247214,0.00032365191939660024,58.92905972081504,28.26730241382105,0.4722450422574368
29.0,1139,454,33,33031.0,64499,0.9076184847461444,0.016027805921422944,58.92905972081504,28.26730241382105,0.4722450422574368
28.7,36,18,12,1033.2,64535,0.9081250703591129,0.0005065856129685917,58.92905972081504,28.26730241382105,0.4722450422574368
28.5,13,6,3,370.5,64548,0.9083080040526849,0.00018293369357199146,58.92905972081504,28.26730241382105,0.4722450422574368
28.0,327,171,28,9156.0,64875,0.9129094900371496,0.0046014859844647074,58.92905972081504,28.26730241382105,0.4722450422574368
27.5,16,7,4,440.0,64891,0.9131346391984689,0.00022514916131937407,58.92905972081504,28.26730241382105,0.4722450422574368
27.0,21,14,2,567.0,64912,0.9134301474727007,0.0002955082742316785,58.92905972081504,28.26730241382105,0.4722450422574368
26.0,1326,691,33,34476.0,66238,0.9320893842170438,0.018659236744343128,58.92905972081504,28.26730241382105,0.4722450422574368
25.9,16,6,5,414.4,66254,0.9323145333783631,0.00022514916131937407,58.92905972081504,28.26730241382105,0.4722450422574368
25.6,9,6,6,230.4,66263,0.9324411797816053,0.00012664640324214793,58.92905972081504,28.26730241382105,0.4722450422574368
25.5,81,46,24,2065.5,66344,0.9335809974107846,0.0011398176291793312,58.92905972081504,28.26730241382105,0.4722450422574368
25.0,1034,444,49,25850.0,67378,0.9481312619610492,0.01455026455026455,58.92905972081504,28.26730241382105,0.4722450422574368
24.65,44,18,5,1084.6,67422,0.9487504221546774,0.0006191601936282788,58.92905972081504,28.26730241382105,0.4722450422574368
24.5,6,4,4,147.0,67428,0.9488348530901722,8.443093549476529e-05,58.92905972081504,28.26730241382105,0.4722450422574368
24.0,41,26,19,984.0,67469,0.9494117978160531,0.0005769447258808961,58.92905972081504,28.26730241382105,0.4722450422574368
23.5,2,1,1,47.0,67471,0.949439941461218,2.814364516492176e-05,58.92905972081504,28.26730241382105,0.4722450422574368
23.0,1310,678,39,30130.0,68781,0.9678740290442418,0.018434087583023753,58.92905972081504,28.26730241382105,0.4722450422574368
22.5,9,5,4,202.5,68790,0.9680006754474839,0.00012664640324214793,58.92905972081504,28.26730241382105,0.4722450422574368
22.4,3,2,2,67.19999999999999,68793,0.9680428909152313,4.2215467747382644e-05,58.92905972081504,28.26730241382105,0.4722450422574368
22.0,64,44,29,1408.0,68857,0.9689434875605089,0.0009005966452774963,58.92905972081504,28.26730241382105,0.4722450422574368
21.0,2,1,1,42.0,68859,0.9689716312056738,2.814364516492176e-05,58.92905972081504,28.26730241382105,0.4722450422574368
20.5,63,30,12,1291.5,68922,0.9698581560283688,0.0008865248226950354,58.92905972081504,28.26730241382105,0.4722450422574368
20.0,1445,649,55,28900.0,70367,0.9901919396600247,0.02033378363165597,58.92905972081504,28.26730241382105,0.4722450422574368
19.55,6,4,2,117.30000000000001,70373,0.9902763705955195,8.443093549476529e-05,58.92905972081504,28.26730241382105,0.4722450422574368
19.0,33,20,2,627.0,70406,0.9907407407407407,0.00046437014522120906,58.92905972081504,28.26730241382105,0.4722450422574368
18.5,8,4,3,148.0,70414,0.9908533153214004,0.00011257458065968704,58.92905972081504,28.26730241382105,0.4722450422574368
18.4,10,4,2,184.0,70424,0.990994033547225,0.0001407182258246088,58.92905972081504,28.26730241382105,0.4722450422574368
18.0,190,92,9,3420.0,70614,0.9936676798378926,0.0026736462906675673,58.92905972081504,28.26730241382105,0.4722450422574368
17.5,39,17,14,682.5,70653,0.9942164809186086,0.0005488010807159743,58.92905972081504,28.26730241382105,0.4722450422574368
17.0,26,12,4,442.0,70679,0.9945823483057525,0.0003658673871439829,58.92905972081504,28.26730241382105,0.4722450422574368
16.1,6,1,1,96.6,70685,0.9946667792412474,8.443093549476529e-05,58.92905972081504,28.26730241382105,0.4722450422574368
16.0,8,4,3,128.0,70693,0.994779353821907,0.00011257458065968704,58.92905972081504,28.26730241382105,0.4722450422574368
15.0,139,61,12,2085.0,70832,0.996735337160869,0.0019559833389620625,58.92905972081504,28.26730241382105,0.4722450422574368
12.5,7,4,3,87.5,70839,0.9968338399189463,9.850275807722617e-05,58.92905972081504,28.26730241382105,0.4722450422574368
11.5,32,16,8,368.0,70871,0.997284138241585,0.00045029832263874815,58.92905972081504,28.26730241382105,0.4722450422574368
10.0,97,51,4,970.0,70968,0.9986491050320837,0.0013649667904987053,58.92905972081504,28.26730241382105,0.4722450422574368
