purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price
37.75,481,265,50,18176.0,25082,0.5756581212274219,0.011039452847077184,49.14709554520208
36.0,72,42,18,2592.0,25154,0.5773105964976705,0.00165247527024856,49.14709554520208
35.7,2,1,1,71.4,25156,0.5773564985885107,4.590209084023777e-05,49.14709554520208
35.5,1106,628,52,39263.0,26262,0.6027403548231622,0.02538385623465149,49.14709554520208
35.25,18,7,6,634.5,26280,0.6031534736407244,0.00041311881756214,49.14709554520208
35.2,1,1,1,35.2,26281,0.6031764246861444,2.2951045420118886e-05,49.14709554520208
34.5,1021,557,53,35224.5,27302,0.6266094420600858,0.023433017373941382,49.14709554520208
34.4,8,4,3,275.2,27310,0.6267930504234468,0.0001836083633609511,49.14709554520208
34.0,1177,648,79,40018.0,28487,0.6538064308829267,0.02701338045947993,49.14709554520208
33.75,52,25,10,1755.0,28539,0.6549998852447729,0.0011934543618461822,49.14709554520208
33.5,639,362,50,21406.5,29178,0.6696656032682289,0.01466571802345597,49.14709554520208
33.0,959,529,50,31647.0,30137,0.6916756558261229,0.02201005255789401,49.14709554520208
32.5,262,129,52,8515.0,30399,0.6976888297261941,0.006013173900071148,49.14709554520208
32.0,738,413,51,23616.0,31137,0.7146267012462417,0.016937871520047738,49.14709554520208
31.5,175,125,50,5512.5,31312,0.7186431341947626,0.004016432948520805,49.14709554520208
31.0,82,34,24,2542.0,31394,0.7205251199192123,0.0018819857244497488,49.14709554520208
30.75,76,35,12,2337.0,31470,0.7222693993711413,0.0017442794519290353,49.14709554520208
30.5,232,112,46,7076.0,31702,0.727594041908609,0.005324642537467582,49.14709554520208
30.25,72,45,25,2178.0,31774,0.7292465171788575,0.00165247527024856,49.14709554520208
30.0,445,285,92,13344.0,32219,0.7394597323908104,0.010213215211952904,49.14709554520208
29.5,73,37,12,2153.5,32292,0.7411351587064791,0.0016754263156686787,49.14709554520208
29.25,244,142,50,7137.0,32536,0.7467352137889881,0.005600055082509008,49.14709554520208
29.0,89,49,29,2581.0,32625,0.7487778568313787,0.002042643042390581,49.14709554520208
28.8,2,2,2,57.6,32627,0.7488237589222189,4.590209084023777e-05,49.14709554520208
28.25,10,5,5,282.5,32637,0.7490532693764201,0.00022951045420118886,49.14709554520208
28.0,314,190,50,8792.0,32951,0.7562598976383375,0.00720662826191733,49.14709554520208
27.5,99,33,11,2722.5,33050,0.7585320511349292,0.0022721534965917697,49.14709554520208
27.25,31,16,16,844.75,33081,0.7592435335429529,0.0007114824080236855,49.14709554520208
27.2,3,1,1,81.6,33084,0.7593123866792132,6.885313626035666e-05,49.14709554520208
27.0,77,53,39,2079.0,33161,0.7610796171765624,0.0017672304973491543,49.14709554520208
26.5,89,51,9,2358.5,33250,0.763122260218953,0.002042643042390581,49.14709554520208
26.25,80,41,7,2100.0,33330,0.7649583438525625,0.0018360836336095109,49.14709554520208
26.0,4,2,2,104.0,33334,0.765050148034243,9.180418168047555e-05,49.14709554520208
25.25,84,56,16,2121.0,33418,0.766978035849533,0.0019278878152899864,49.14709554520208
25.0,250,143,48,6258.5,33668,0.7727157972045626,0.005737761355029722,49.14709554520208
24.25,317,145,22,7687.25,33985,0.7799912786027403,0.007275481398177687,49.14709554520208
24.0,1813,1077,95,43512.0,35798,0.8216015239494159,0.04161024534667554,49.14709554520208
23.5,248,150,51,5828.0,36046,0.8272933832136053,0.005691859264189484,49.14709554520208
23.25,218,123,21,5068.5,36264,0.8322967111151913,0.005003327901585917,49.14709554520208
23.0,1958,1140,104,45034.0,38222,0.8772348580477841,0.04493814693259278,49.14709554520208
22.5,282,176,49,6345.0,38504,0.8837070528562576,0.006472194808473526,49.14709554520208
22.0,637,389,99,14014.0,39141,0.8983268687888734,0.01461981593261573,49.14709554520208
21.5,68,42,38,1462.0,39209,0.8998875398774414,0.0015606710885680843,49.14709554520208
21.0,459,290,93,9639.0,39668,0.910422069725276,0.010534529847834569,49.14709554520208
20.5,2,1,1,41.0,39670,0.9104679718161163,4.590209084023777e-05,49.14709554520208
20.0,454,313,51,9080.0,40124,0.9208877464368502,0.010419774620733974,49.14709554520208
19.2,2,2,2,38.4,40126,0.9209336485276904,4.590209084023777e-05,49.14709554520208
19.0,1,1,1,19.0,40127,0.9209565995731106,2.2951045420118886e-05,49.14709554520208
18.75,132,68,9,2475.0,40259,0.9239861375685663,0.003029537995455693,49.14709554520208
18.0,541,280,60,9738.0,40800,0.9364026531408506,0.012416515572284318,49.14709554520208
17.75,82,43,8,1455.5,40882,0.9382846388653003,0.0018819857244497488,49.14709554520208
17.6,1,1,1,17.6,40883,0.9383075899107204,2.2951045420118886e-05,49.14709554520208
17.0,333,191,49,5661.0,41216,0.94595028803562,0.007642698124899589,49.14709554520208
16.75,18,9,9,301.5,41234,0.9463634068531822,0.00041311881756214,49.14709554520208
16.5,191,113,45,3155.5,41425,0.9507470565284248,0.004383649675242707,49.14709554520208
