purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price,price_std,price_cv
39.2,2,1,1,78.4,37145,0.9014026402640264,4.8534265191225004e-05,63.06850854203066,25.918695157848106,0.4077477218794107
39.0,419,154,9,16341.0,37564,0.911570568821588,0.010167928557561639,63.06850854203066,25.918695157848106,0.4077477218794107
38.5,38,21,14,1463.0,37602,0.9124927198602213,0.0009221510386332751,63.06850854203066,25.918695157848106,0.4077477218794107
38.25,37,19,5,1415.25,37639,0.913390603766259,0.0008978839060376626,63.06850854203066,25.918695157848106,0.4077477218794107
38.0,205,128,25,7790.0,37844,0.9183653659483595,0.004974762182100563,63.06850854203066,25.918695157848106,0.4077477218794107
37.0,125,60,14,4625.0,37969,0.9213987575228111,0.003033391574451563,63.06850854203066,25.918695157848106,0.4077477218794107
36.0,285,141,17,10260.0,38254,0.9283148903125606,0.006916132789749563,63.06850854203066,25.918695157848106,0.4077477218794107
35.7,31,18,13,1106.7,38285,0.9290671714230246,0.0007522811104639876,63.06850854203066,25.918695157848106,0.4077477218794107
35.2,86,45,9,3027.2000000000003,38371,0.9311541448262474,0.002086973403222675,63.06850854203066,25.918695157848106,0.4077477218794107
35.0,282,147,24,9870.0,38653,0.9379974762182101,0.0068433313919627255,63.06850854203066,25.918695157848106,0.4077477218794107
34.85,21,10,2,731.85,38674,0.9385070860027179,0.0005096097845078626,63.06850854203066,25.918695157848106,0.4077477218794107
34.0,85,45,19,2890.0,38759,0.940569792273345,0.0020627062706270625,63.06850854203066,25.918695157848106,0.4077477218794107
33.25,2,1,1,66.5,38761,0.9406183265385362,4.8534265191225004e-05,63.06850854203066,25.918695157848106,0.4077477218794107
33.0,380,221,53,12540.0,39141,0.949839836924869,0.009221510386332751,63.06850854203066,25.918695157848106,0.4077477218794107
32.8,19,9,5,623.2,39160,0.9503009124441856,0.00046107551931663757,63.06850854203066,25.918695157848106,0.4077477218794107
32.0,189,97,32,6048.0,39349,0.9548874005047564,0.004586488060570763,63.06850854203066,25.918695157848106,0.4077477218794107
31.0,55,36,27,1705.0,39404,0.956222092797515,0.0013346922927586877,63.06850854203066,25.918695157848106,0.4077477218794107
30.8,18,9,7,554.4,39422,0.956658901184236,0.00043680838672102506,63.06850854203066,25.918695157848106,0.4077477218794107
30.0,613,351,39,18390.0,40035,0.9715346534653465,0.014875752281110464,63.06850854203066,25.918695157848106,0.4077477218794107
29.0,204,116,26,5916.0,40239,0.9764851485148515,0.0049504950495049506,63.06850854203066,25.918695157848106,0.4077477218794107
28.7,36,18,12,1033.2,40275,0.9773587652882936,0.0008736167734420501,63.06850854203066,25.918695157848106,0.4077477218794107
28.5,11,5,2,313.5,40286,0.9776257037468453,0.0002669384585517375,63.06850854203066,25.918695157848106,0.4077477218794107
28.0,9,6,3,252.0,40295,0.9778441079402058,0.00021840419336051253,63.06850854203066,25.918695157848106,0.4077477218794107
27.5,14,6,4,385.0,40309,0.9781838477965443,0.000339739856338575,63.06850854203066,25.918695157848106,0.4077477218794107
27.0,21,14,2,567.0,40330,0.9786934575810522,0.0005096097845078626,63.06850854203066,25.918695157848106,0.4077477218794107
25.6,9,6,6,230.4,40339,0.9789118617744127,0.00021840419336051253,63.06850854203066,25.918695157848106,0.4077477218794107
25.5,59,32,18,1504.5,40398,0.9803436225975539,0.0014317608231411377,63.06850854203066,25.918695157848106,0.4077477218794107
25.0,170,95,11,4250.0,40568,0.984469035138808,0.004125412541254125,63.06850854203066,25.918695157848106,0.4077477218794107
24.5,1,1,1,24.5,40569,0.9844933022714036,2.4267132595612502e-05,63.06850854203066,25.918695157848106,0.4077477218794107
24.0,5,3,3,120.0,40574,0.9846146379343816,0.00012133566297806251,63.06850854203066,25.918695157848106,0.4077477218794107
23.5,2,1,1,47.0,40576,0.9846631721995729,4.8534265191225004e-05,63.06850854203066,25.918695157848106,0.4077477218794107
23.0,9,7,2,207.0,40585,0.9848815763929334,0.00021840419336051253,63.06850854203066,25.918695157848106,0.4077477218794107
22.5,9,5,4,202.5,40594,0.9850999805862939,0.00021840419336051253,63.06850854203066,25.918695157848106,0.4077477218794107
22.4,3,2,2,67.19999999999999,40597,0.9851727819840808,7.280139778683751e-05,63.06850854203066,25.918695157848106,0.4077477218794107
22.0,14,7,4,308.0,40611,0.9855125218404194,0.000339739856338575,63.06850854203066,25.918695157848106,0.4077477218794107
20.5,51,24,10,1045.5,40662,0.9867501456027956,0.0012376237623762376,63.06850854203066,25.918695157848106,0.4077477218794107
20.0,290,169,41,5800.0,40952,0.9937876140555232,0.007037468452727626,63.06850854203066,25.918695157848106,0.4077477218794107
19.0,33,20,2,627.0,40985,0.9945884294311784,0.0008008153756552125,63.06850854203066,25.918695157848106,0.4077477218794107
18.0,53,21,4,954.0,41038,0.9958745874587459,0.0012861580275674626,63.06850854203066,25.918695157848106,0.4077477218794107
16.0,6,3,2,96.0,41044,0.9960201902543195,0.00014560279557367502,63.06850854203066,25.918695157848106,0.4077477218794107
15.0,33,16,11,495.0,41077,0.9968210056299748,0.0008008153756552125,63.06850854203066,25.918695157848106,0.4077477218794107
10.0,69,37,3,690.0,41146,0.998495437779072,0.0016744321490972628,63.06850854203066,25.918695157848106,0.4077477218794107
5.0,62,12,2,310.0,41208,1.0,0.0015045622209279752,63.06850854203066,25.918695157848106,0.4077477218794107
